Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
AUS,Australia,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,160.54
AUS,Australia,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,424.61
AUS,Australia,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,26452.6
AUS,Australia,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,5085.15
AUS,Australia,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,14631.24
AUS,Australia,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,28134.24
AUS,Australia,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,8124.61
AUS,Australia,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,3349.07
AUS,Australia,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,9280.15
AUS,Australia,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,2668.97
AUS,Australia,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,5230.99
AUS,Australia,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,4927.52
AUS,Australia,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,3916.3
AUS,Australia,Sales,Sales-05,Sales-Exec,100000,Salary,93888.96
AUS,Australia,Sales,Sales-05,Sales-Exec,100001,Benefits,24411.13
AUS,Australia,Sales,Sales-05,Sales-Exec,200000,Contractors,56909.15
AUS,Australia,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,912.15
AUS,Australia,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,406
AUS,Australia,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,30501.81
AUS,Australia,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,28529.32
AUS,Australia,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,4431.97
AUS,Australia,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,19142.47
AUS,Australia,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,9127.3
AUS,Australia,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,500.94
AUS,Australia,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,8260.18
AUS,Australia,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,1363.96
AUS,Australia,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,8469.07
AUS,Australia,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,8169.75
AUS,Australia,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,795.71
AUS,Australia,Marketing,Marketing-01,Marketing-Events,100000,Salary,24355.31
AUS,Australia,Marketing,Marketing-01,Marketing-Events,100001,Benefits,6332.38
AUS,Australia,Marketing,Marketing-01,Marketing-Events,200000,Contractors,76380.39
AUS,Australia,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,383.79
AUS,Australia,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,633.79
AUS,Australia,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,16286.85
AUS,Australia,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,33884.18
AUS,Australia,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,36006.04
AUS,Australia,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,11219.66
AUS,Australia,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,979.76
AUS,Australia,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,5610.05
AUS,Australia,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,2498.32
AUS,Australia,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,3519.85
AUS,Australia,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,3308.76
AUS,Australia,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,5746.56
AUS,Australia,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,2052.33
AUS,Australia,Marketing,Marketing-02,Marketing-Research,100000,Salary,93714.58
AUS,Australia,Marketing,Marketing-02,Marketing-Research,100001,Benefits,24365.79
AUS,Australia,Marketing,Marketing-02,Marketing-Research,200000,Contractors,76617.02
AUS,Australia,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,18.64
AUS,Australia,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,896.82
AUS,Australia,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,38352.48
AUS,Australia,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,12689.63
AUS,Australia,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,8946.67
AUS,Australia,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,14146.98
AUS,Australia,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,7072.89
AUS,Australia,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,5274.07
AUS,Australia,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,3755.83
AUS,Australia,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,437.72
AUS,Australia,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,525.01
AUS,Australia,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,1694.29
AUS,Australia,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,8484.82
AUS,Australia,Marketing,Marketing-03,Marketing-PR,100000,Salary,5661.31
AUS,Australia,Marketing,Marketing-03,Marketing-PR,100001,Benefits,1471.94
AUS,Australia,Marketing,Marketing-03,Marketing-PR,200000,Contractors,54890.67
AUS,Australia,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,391.58
AUS,Australia,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,513.92
AUS,Australia,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,40432.3
AUS,Australia,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,40983.28
AUS,Australia,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,37838.16
AUS,Australia,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,10778.21
AUS,Australia,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,9285.22
AUS,Australia,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,9450.55
AUS,Australia,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,3998.68
AUS,Australia,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,1416.88
AUS,Australia,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,6561.38
AUS,Australia,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,4069.11
AUS,Australia,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,9944.51
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,94248.61
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,24504.64
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,90073.88
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,246.63
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,566.22
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,25082.26
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,10059.13
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,13739.36
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,29200.59
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,9794.23
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,6713.22
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,6227.4
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,20.96
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,6370.19
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,5213.82
AUS,Australia,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,5448.19
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,56845.08
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,14779.72
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,92025.34
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,5.83
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,101.26
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,43128.11
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,39338.7
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,43629.8
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,32935.9
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,160.03
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,6653.48
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,3909.09
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,1384.31
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,3448.53
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,6781.25
AUS,Australia,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,6134.67
AUS,Australia,R&D,R&D-02,R&D-Applications Development,100000,Salary,29485.3
AUS,Australia,R&D,R&D-02,R&D-Applications Development,100001,Benefits,7666.18
AUS,Australia,R&D,R&D-02,R&D-Applications Development,200000,Contractors,57812.7
AUS,Australia,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,371.25
AUS,Australia,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,689.84
AUS,Australia,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,8104.71
AUS,Australia,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,1884.51
AUS,Australia,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,10808.21
AUS,Australia,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,29388.33
AUS,Australia,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,3550.94
AUS,Australia,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,8719.75
AUS,Australia,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,4990.04
AUS,Australia,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,5045.95
AUS,Australia,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,7182.42
AUS,Australia,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,637.55
AUS,Australia,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,421.1
AUS,Australia,R&D,R&D-03,R&D-Research,100000,Salary,55403.71
AUS,Australia,R&D,R&D-03,R&D-Research,100001,Benefits,14404.96
AUS,Australia,R&D,R&D-03,R&D-Research,200000,Contractors,74825.44
AUS,Australia,R&D,R&D-03,R&D-Research,400000,Travel-Trips,888.36
AUS,Australia,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,988.78
AUS,Australia,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,24134.17
AUS,Australia,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,38342.73
AUS,Australia,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,285.89
AUS,Australia,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,38185.09
AUS,Australia,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,9540.57
AUS,Australia,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,4581.83
AUS,Australia,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,598.66
AUS,Australia,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,6351.88
AUS,Australia,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,3748.89
AUS,Australia,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,4703.86
AUS,Australia,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,6971.68
AUS,Australia,R&D,R&D-04,R&D-Parternerships,100000,Salary,2890.9
AUS,Australia,R&D,R&D-04,R&D-Parternerships,100001,Benefits,751.63
AUS,Australia,R&D,R&D-04,R&D-Parternerships,200000,Contractors,20664.74
AUS,Australia,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,153.67
AUS,Australia,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,927.16
AUS,Australia,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,12879.9
AUS,Australia,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,5617.52
AUS,Australia,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,25874.53
AUS,Australia,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,17621.78
AUS,Australia,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,1192.78
AUS,Australia,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,3466.09
AUS,Australia,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,6555.49
AUS,Australia,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,4228.73
AUS,Australia,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,1252.84
AUS,Australia,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,3450.03
AUS,Australia,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,2819.82
AUS,Australia,FIN,FIN-01,Finance,100000,Salary,44301.75
AUS,Australia,FIN,FIN-01,Finance,100001,Benefits,11518.46
AUS,Australia,FIN,FIN-01,Finance,200000,Contractors,26043.99
AUS,Australia,FIN,FIN-01,Finance,400000,Travel-Trips,689.85
AUS,Australia,FIN,FIN-01,Finance,400001,Travel-Hotels,370.33
AUS,Australia,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,3114.88
AUS,Australia,FIN,FIN-01,Finance,600000,Legal-Consultants,17203.69
AUS,Australia,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,20019.61
AUS,Australia,FIN,FIN-01,Finance,600002,Legal-Employment Fees,41109.44
AUS,Australia,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,4829.44
AUS,Australia,FIN,FIN-01,Finance,700001,IT-Application-Subscription,2218.18
AUS,Australia,FIN,FIN-01,Finance,700002,IT-Infrastructure,2690.08
AUS,Australia,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,6249.75
AUS,Australia,FIN,FIN-01,Finance,800000,Facilities-Offices,862.25
AUS,Australia,FIN,FIN-01,Finance,800001,Facilities-Supplies,7664.27
AUS,Australia,FIN,FIN-01,Finance,800002,Facilities-Supplies,6020.19
AUS,Australia,ACC,ACC-01,Accounting,100000,Salary,12612.56
AUS,Australia,ACC,ACC-01,Accounting,100001,Benefits,3279.27
AUS,Australia,ACC,ACC-01,Accounting,200000,Contractors,84060.49
AUS,Australia,ACC,ACC-01,Accounting,400000,Travel-Trips,273.69
AUS,Australia,ACC,ACC-01,Accounting,400001,Travel-Hotels,526.1
AUS,Australia,ACC,ACC-01,Accounting,500000,Professional-Services-Consultants,8922.66
AUS,Australia,ACC,ACC-01,Accounting,600000,Legal-Consultants,32054.17
AUS,Australia,ACC,ACC-01,Accounting,600001,Legal-Corporate Fees,38688.06
AUS,Australia,ACC,ACC-01,Accounting,600002,Legal-Employment Fees,17508.38
AUS,Australia,ACC,ACC-01,Accounting,700000,IT-Application-On-Premise,4093.02
AUS,Australia,ACC,ACC-01,Accounting,700001,IT-Application-Subscription,8993.46
AUS,Australia,ACC,ACC-01,Accounting,700002,IT-Infrastructure,1546.85
AUS,Australia,ACC,ACC-01,Accounting,700003,IT-Consultant-System Implementation,6442.22
AUS,Australia,ACC,ACC-01,Accounting,800000,Facilities-Offices,8688.51
AUS,Australia,ACC,ACC-01,Accounting,800001,Facilities-Supplies,5219.59
AUS,Australia,ACC,ACC-01,Accounting,800002,Facilities-Supplies,8225.46
AUS,Australia,IT,IT-01,IT,100000,Salary,38823.44
AUS,Australia,IT,IT-01,IT,100001,Benefits,10094.09
AUS,Australia,IT,IT-01,IT,200000,Contractors,3270.9
AUS,Australia,IT,IT-01,IT,400000,Travel-Trips,209.44
AUS,Australia,IT,IT-01,IT,400001,Travel-Hotels,894.4
AUS,Australia,IT,IT-01,IT,500000,Professional-Services-Consultants,28318.46
AUS,Australia,IT,IT-01,IT,600000,Legal-Consultants,30260.92
AUS,Australia,IT,IT-01,IT,600001,Legal-Corporate Fees,1788.69
AUS,Australia,IT,IT-01,IT,600002,Legal-Employment Fees,23345.66
AUS,Australia,IT,IT-01,IT,700000,IT-Application-On-Premise,6721.48
AUS,Australia,IT,IT-01,IT,700001,IT-Application-Subscription,7687.65
AUS,Australia,IT,IT-01,IT,700002,IT-Infrastructure,5217.38
AUS,Australia,IT,IT-01,IT,700003,IT-Consultant-System Implementation,9617.21
AUS,Australia,IT,IT-01,IT,800000,Facilities-Offices,9093.76
AUS,Australia,IT,IT-01,IT,800001,Facilities-Supplies,2717.9
AUS,Australia,IT,IT-01,IT,800002,Facilities-Supplies,3152
AUS,Australia,PS,PS-01,PS,100000,Salary,93005.96
AUS,Australia,PS,PS-01,PS,100001,Benefits,24181.55
AUS,Australia,PS,PS-01,PS,200000,Contractors,23437.91
AUS,Australia,PS,PS-01,PS,400000,Travel-Trips,252.48
AUS,Australia,PS,PS-01,PS,400001,Travel-Hotels,846.68
AUS,Australia,PS,PS-01,PS,500000,Professional-Services-Consultants,941.67
AUS,Australia,PS,PS-01,PS,600000,Legal-Consultants,22344.5
AUS,Australia,PS,PS-01,PS,600001,Legal-Corporate Fees,43842.17
AUS,Australia,PS,PS-01,PS,600002,Legal-Employment Fees,26988.38
AUS,Australia,PS,PS-01,PS,700000,IT-Application-On-Premise,3734.93
AUS,Australia,PS,PS-01,PS,700001,IT-Application-Subscription,3379.74
AUS,Australia,PS,PS-01,PS,700002,IT-Infrastructure,150.28
AUS,Australia,PS,PS-01,PS,700003,IT-Consultant-System Implementation,8596.21
AUS,Australia,PS,PS-01,PS,800000,Facilities-Offices,3046.62
AUS,Australia,PS,PS-01,PS,800001,Facilities-Supplies,4502.6
AUS,Australia,PS,PS-01,PS,800002,Facilities-Supplies,9688.67
AUS,Australia,IS,IS-01,IS,100000,Salary,68504.5
AUS,Australia,IS,IS-01,IS,100001,Benefits,17811.17
AUS,Australia,IS,IS-01,IS,200000,Contractors,31453.29
AUS,Australia,IS,IS-01,IS,400000,Travel-Trips,912.09
AUS,Australia,IS,IS-01,IS,400001,Travel-Hotels,94.95
AUS,Australia,IS,IS-01,IS,500000,Professional-Services-Consultants,32119.37
AUS,Australia,IS,IS-01,IS,600000,Legal-Consultants,18802.72
AUS,Australia,IS,IS-01,IS,600001,Legal-Corporate Fees,12272.07
AUS,Australia,IS,IS-01,IS,600002,Legal-Employment Fees,9002.71
AUS,Australia,IS,IS-01,IS,700000,IT-Application-On-Premise,9135.63
AUS,Australia,IS,IS-01,IS,700001,IT-Application-Subscription,5857.96
AUS,Australia,IS,IS-01,IS,700002,IT-Infrastructure,4159.14
AUS,Australia,IS,IS-01,IS,700003,IT-Consultant-System Implementation,3849.78
AUS,Australia,IS,IS-01,IS,800000,Facilities-Offices,9691.71
AUS,Australia,IS,IS-01,IS,800001,Facilities-Supplies,62.36
AUS,Australia,IS,IS-01,IS,800002,Facilities-Supplies,4598.86
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,100000,Salary,56684.33
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,100001,Benefits,14737.93
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,200000,Contractors,92594.3
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,400000,Travel-Trips,811.35
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,400001,Travel-Hotels,700.67
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,500000,Professional-Services-Consultants,25691.14
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,600000,Legal-Consultants,33911.24
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,600001,Legal-Corporate Fees,14420.61
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,600002,Legal-Employment Fees,41450.07
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,700000,IT-Application-On-Premise,5089.47
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,9431.38
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,9853.15
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,2358
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,8958.61
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,4738.03
AUS,Australia,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,4371.9
AUS,Australia,LEG,LEG-01,Legal,100000,Salary,86861.68
AUS,Australia,LEG,LEG-01,Legal,100001,Benefits,22584.04
AUS,Australia,LEG,LEG-01,Legal,200000,Contractors,87257.61
AUS,Australia,LEG,LEG-01,Legal,400000,Travel-Trips,641.1
AUS,Australia,LEG,LEG-01,Legal,400001,Travel-Hotels,289.7
AUS,Australia,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,34816.24
AUS,Australia,LEG,LEG-01,Legal,600000,Legal-Consultants,625.14
AUS,Australia,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,11465.73
AUS,Australia,LEG,LEG-01,Legal,600002,Legal-Employment Fees,22560.42
AUS,Australia,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,1871.16
AUS,Australia,LEG,LEG-01,Legal,700001,IT-Application-Subscription,9997.67
AUS,Australia,LEG,LEG-01,Legal,700002,IT-Infrastructure,6650.88
AUS,Australia,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,9838.87
AUS,Australia,LEG,LEG-01,Legal,800000,Facilities-Offices,5125.25
AUS,Australia,LEG,LEG-01,Legal,800001,Facilities-Supplies,5524.84
AUS,Australia,LEG,LEG-01,Legal,800002,Facilities-Supplies,7123.67
AUS,Australia,TAX,TAX-01,Tax,100000,Salary,49541.87
AUS,Australia,TAX,TAX-01,Tax,100001,Benefits,12880.89
AUS,Australia,TAX,TAX-01,Tax,200000,Contractors,56724.64
AUS,Australia,TAX,TAX-01,Tax,400000,Travel-Trips,713.98
AUS,Australia,TAX,TAX-01,Tax,400001,Travel-Hotels,274.01
AUS,Australia,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,21902.44
